"period","value","region","indID","source","dsID","is_number"
2000,70583,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,11795,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,8474,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,6254,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,3414,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,3005,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,3339,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,424,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,496,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,1284,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,376,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,1209,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,1228,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,932,"DEU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,153,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,148,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,340,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,314,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,257,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,374,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,183,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,143,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,139,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,83,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,88,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,183,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,266,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,186,"GRC","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,2561,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,5123,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,6804,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,4464,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,3370,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,3919,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,3427,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,3514,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,1928,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,4258,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,4996,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,7250,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,4821,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,3164,"HUN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,21244,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,21369,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,25978,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,29898,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,35093,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,31270,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,25011,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,29549,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,28187,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,25735,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,27169,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,23102,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,22912,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,24275,"IND","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,60588,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,31758,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,47115,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,23757,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,34150,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,38899,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,38013,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,22617,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,21598,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,20240,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,17360,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,16452,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,16030,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,15892,"IDN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,567154,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,565398,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,452948,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,404030,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,343391,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,1692846,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,3482724,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,4729016,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,4780203,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,3534070,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,3358844,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,2985494,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,2120785,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,1461886,"IRQ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,965,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,16,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,43,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,31,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,16,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,29,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,13,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,16,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,12,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,15,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,16,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,17,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,26,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,40,"IRL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,328119,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,126357,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,528519,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,453812,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,770900,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,457231,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,359843,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,86465,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,87367,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,98174,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,95029,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,125987,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,121653,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,116084,"IRN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,415,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,125,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,410,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,288,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,259,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,294,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,164,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,123,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,108,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,89,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,108,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,100,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,205,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,129,"ITA","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,23,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,31,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,46,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,46,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,94,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,74,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,200,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,543,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,219,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,182,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,160,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,216,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,213,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,202,"JPN","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,3662,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,4553,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,7890,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,7524,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,6809,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,4946,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,8059,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,5804,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,5411,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,4352,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,4389,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,4253,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,4412,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,3231,"KAZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,7559,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,2263,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,3683,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,3845,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,3781,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,3497,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,3221,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,2709,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,2942,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,3077,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,284326,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,176724,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,176580,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,3570,"KGZ","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,299,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,474,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,1729,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,1904,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,1685,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,1637,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,1109,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,553,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,550,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,617,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,644,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,649,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,578,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,280,"LTU","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,400,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,400,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,619,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,572,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,468,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,579,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,715,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,732,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,746,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,681,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,694,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,801,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,880,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,854,"MYS","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,14407,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,24068,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,32545,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,28178,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,20593,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,14927,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,15122,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,20338,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,23605,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,26848,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,16789,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,12806,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,12038,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,21622,"MEX","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,1058,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,273,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,869,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,801,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,438,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,573,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,442,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,109,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,128,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,590,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,111,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,1037,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,827,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,559,"NLD","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,1796,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,1546,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,1594,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,862,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,446,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,218,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,234,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,47,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,68,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,233,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,39,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,355,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,361,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,165,"NOR","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,94111,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,28332,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,1604356,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,416785,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,466225,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,507493,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,175422,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,406135,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,468667,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,3092131,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,2308307,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,1172507,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,971039,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,964656,"PAK","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,111187,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,350051,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,429777,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,351654,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,350863,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,350739,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,335529,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,337639,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,342677,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,97702,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,96532,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,95785,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,97356,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,102666,"PSE","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,1444,"POL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,4071,"POL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,17533,"POL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,16113,"POL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,11255,"POL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,20254,"POL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,13893,"POL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,3108,"POL","CHD.O.PRO.03.T6","http://popstats.unhcr.org","unhcr-popstats",1
