"dsID","indID","region","period","value","is_number","source","indicator_name","units","last_updated","last_scraped","source_name"
"acled","PVX040","GHA","2003","24",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GMB","2013","3",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SDN","2012","1528",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GNB","1997","6",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ZAF","2012","1628",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SEN","2007","58",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BWA","2000","3",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MAR","2003","15",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BFA","2011","72",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MWI","2007","8",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SLE","1999","605",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","CIV","2012","152",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","TCD","2007","243",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","NER","2006","14",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BDI","2007","72",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","LSO","2004","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","DZA","2012","435",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","COG","2009","16",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MOZ","2009","85",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ERI","2009","14",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GMB","2009","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GIN","2009","81",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SEN","2013","86",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BEN","2002","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","KEN","1999","324",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","COG","1998","93",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ERI","2006","7",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BDI","1997","512",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MLI","2004","7",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ZAF","2006","85",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","NGA","2004","468",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","UGA","2006","519",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MAR","2004","13",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","LBY","2001","6",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","UGA","2013","179",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MRT","2011","59",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MWI","2004","10",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","AGO","2007","32",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ZMB","2013","140",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BWA","2007","5",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SLE","1998","860",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","CIV","2004","192",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","UGA","1999","563",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BDI","2011","71",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GNQ","2013","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BEN","2000","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SEN","2000","164",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MWI","2010","4",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MWI","2000","28",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","NAM","2008","30",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","TZA","2000","32",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ETH","2008","244",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","EGY","2008","156",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GMB","2002","22",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GNB","2000","15",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GMB","2000","18",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MOZ","2013","185",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GNQ","2001","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","LBR","2013","85",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MAR","2000","36",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ERI","2000","126",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MAR","2013","177",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
